gold_id,latitude,longitude
Go0548393,31.07,-64.17
Go0548394,31.07,-64.17
Go0548395,31.07,-64.17
Go0548396,31.07,-64.17
Go0548397,31.07,-64.17
Go0548398,31.07,-64.17
Go0548399,31.07,-64.17
Go0548400,31.07,-64.17
Go0548401,31.07,-64.17
Go0548402,31.07,-64.17
Go0548403,31.07,-64.17
Go0548404,31.07,-64.17
Go0548405,31.07,-64.17
Go0548406,31.07,-64.17
Go0548407,31.07,-64.17
Go0548408,31.07,-64.17
Go0548409,31.07,-64.17
Go0548410,31.07,-64.17
Go0548411,31.07,-64.17
Go0548412,31.07,-64.17
Go0548413,31.07,-64.17
Go0548414,31.07,-64.17
Go0548415,31.07,-64.17
Go0548416,31.07,-64.17
Go0548417,31.07,-64.17
Go0548418,31.07,-64.17
Go0548419,31.07,-64.17
Go0548420,31.07,-64.17
Go0548421,31.07,-64.17
Go0548422,31.07,-64.17
Go0548423,31.07,-64.17
Go0548424,31.07,-64.17
Go0548425,31.07,-64.17
Go0548426,31.07,-64.17
Go0548427,31.07,-64.17
Go0548428,31.07,-64.17
Go0548429,31.07,-64.17
Go0548430,31.07,-64.17
Go0548431,31.07,-64.17
Go0548432,31.07,-64.17
Go0548433,31.07,-64.17
Go0548434,31.07,-64.17
Go0548435,31.07,-64.17
Go0548436,31.07,-64.17
Go0548437,31.07,-64.17
Go0548438,31.07,-64.17
Go0548439,31.07,-64.17
Go0548440,31.07,-64.17
Go0548441,31.07,-64.17
Go0548442,31.07,-64.17
Go0548443,31.07,-64.17
Go0548444,31.07,-64.17
Go0548445,31.07,-64.17
Go0548446,31.07,-64.17
Go0548447,31.07,-64.17
Go0548448,31.07,-64.17
Go0548449,31.07,-64.17
Go0548450,31.07,-64.17
Go0548451,31.07,-64.17
Go0548452,31.07,-64.17
Go0548453,31.07,-64.17
Go0548454,31.07,-64.17
Go0548455,31.07,-64.17
Go0548456,31.07,-64.17
Go0548457,31.07,-64.17
Go0548458,31.07,-64.17
Go0548459,31.07,-64.17
Go0548460,31.07,-64.17
Go0548461,31.07,-64.17
Go0548462,31.07,-64.17
Go0548463,31.07,-64.17
Go0548464,31.07,-64.17
Go0548465,31.07,-64.17
Go0548466,31.07,-64.17
Go0548467,31.07,-64.17
Go0548468,31.07,-64.17
Go0548469,31.07,-64.17
Go0548470,31.07,-64.17
Go0548471,31.07,-64.17
Go0548472,31.07,-64.17
Go0548473,31.07,-64.17
Go0548474,31.07,-64.17
Go0548475,31.07,-64.17
Go0548476,31.07,-64.17
Go0548477,31.07,-64.17
Go0548478,31.07,-64.17
Go0548479,31.07,-64.17
Go0548480,31.07,-64.17
Go0548481,31.07,-64.17
Go0548482,31.07,-64.17
Go0548483,31.07,-64.17
Go0548484,31.07,-64.17
Go0548485,31.07,-64.17
Go0548486,31.07,-64.17
Go0548487,31.07,-64.17
Go0548488,31.07,-64.17
Go0548489,31.07,-64.17
Go0548490,31.07,-64.17
Go0548491,31.07,-64.17
Go0548492,31.07,-64.17
Go0548493,31.07,-64.17
Go0548494,31.07,-64.17
Go0548495,31.07,-64.17
Go0548496,31.07,-64.17
Go0548497,31.07,-64.17
Go0548498,31.07,-64.17
Go0548499,31.07,-64.17
Go0548500,31.07,-64.17
Go0548501,31.07,-64.17
Go0548502,31.07,-64.17
Go0548503,31.07,-64.17
Go0548504,31.07,-64.17
Go0548505,31.07,-64.17
Go0548506,31.07,-64.17
Go0548507,31.07,-64.17
Go0548508,31.07,-64.17
Go0548509,31.07,-64.17
Go0548510,31.07,-64.17
Go0548511,31.07,-64.17
Go0548512,31.07,-64.17
Go0548513,31.07,-64.17
Go0548514,31.07,-64.17
Go0548515,31.07,-64.17
Go0548516,31.07,-64.17
Go0548517,31.07,-64.17
Go0548518,31.07,-64.17
Go0548519,31.07,-64.17
Go0548520,31.07,-64.17
Go0548521,31.07,-64.17
Go0548522,31.07,-64.17
Go0548523,31.07,-64.17
Go0548524,31.07,-64.17
Go0548525,31.07,-64.17
Go0548526,31.07,-64.17
Go0548527,31.07,-64.17
Go0548528,31.07,-64.17
Go0548529,31.07,-64.17
Go0548530,31.07,-64.17
Go0548531,31.07,-64.17
Go0548532,31.07,-64.17
Go0548533,31.07,-64.17
Go0548534,31.07,-64.17
Go0548535,31.07,-64.17
Go0548536,31.07,-64.17
Go0548537,31.07,-64.17
Go0548538,31.07,-64.17
Go0548539,31.07,-64.17
Go0548540,31.07,-64.17
Go0548541,31.07,-64.17
Go0548542,31.07,-64.17
Go0548543,31.07,-64.17
Go0548544,31.07,-64.17
Go0548545,31.07,-64.17
Go0548546,31.07,-64.17
Go0548547,31.07,-64.17
Go0548548,31.07,-64.17
Go0548549,31.07,-64.17
Go0548550,31.07,-64.17
Go0548551,31.07,-64.17
Go0548552,31.07,-64.17
Go0548553,31.07,-64.17
Go0548554,31.07,-64.17
Go0548555,31.07,-64.17
Go0548556,31.07,-64.17
Go0548557,31.07,-64.17
Go0548558,31.07,-64.17
Go0548559,31.07,-64.17
Go0548560,31.07,-64.17
Go0548561,31.07,-64.17
Go0548562,31.07,-64.17
Go0548563,31.07,-64.17
Go0548564,31.07,-64.17
Go0548565,31.07,-64.17
Go0548566,31.07,-64.17
Go0548567,31.07,-64.17
Go0548568,31.07,-64.17
Go0548569,31.07,-64.17
Go0548570,31.07,-64.17
Go0548571,31.07,-64.17
Go0548572,31.07,-64.17
Go0548573,31.07,-64.17
Go0548574,31.07,-64.17
Go0548575,31.07,-64.17
Go0548576,31.07,-64.17
Go0548577,31.07,-64.17
Go0548578,31.07,-64.17
Go0548579,31.07,-64.17
Go0548580,31.07,-64.17
Go0548581,31.07,-64.17
Go0548582,31.07,-64.17
Go0548583,31.07,-64.17
Go0548584,31.07,-64.17
Go0548585,31.07,-64.17
Go0548586,31.07,-64.17
Go0548587,31.07,-64.17
Go0548588,31.07,-64.17
Go0548589,31.07,-64.17
Go0548590,31.07,-64.17
Go0548591,31.07,-64.17
Go0548592,31.07,-64.17
Go0548593,31.07,-64.17
Go0548594,31.07,-64.17
Go0548595,31.07,-64.17
Go0548596,31.07,-64.17
Go0548597,31.07,-64.17
Go0548598,31.07,-64.17
Go0548599,31.07,-64.17
Go0548600,31.07,-64.17
Go0548601,31.07,-64.17
Go0548602,31.07,-64.17
Go0548603,31.07,-64.17
Go0548604,31.07,-64.17
Go0548605,31.07,-64.17
Go0548606,31.07,-64.17
Go0548607,31.07,-64.17
Go0548608,31.07,-64.17
Go0548609,31.07,-64.17
Go0548610,31.07,-64.17
Go0548611,31.07,-64.17
Go0548612,31.07,-64.17
Go0548613,31.07,-64.17
Go0548614,31.07,-64.17
Go0548615,31.07,-64.17
Go0548616,31.07,-64.17
Go0548617,31.07,-64.17
Go0548618,31.07,-64.17
Go0548619,31.07,-64.17
Go0548620,31.07,-64.17
Go0548621,31.07,-64.17
Go0548622,31.07,-64.17
Go0548623,31.07,-64.17
Go0548624,31.07,-64.17
Go0548625,31.07,-64.17
Go0548626,31.07,-64.17
Go0548627,31.07,-64.17
Go0548628,31.07,-64.17
Go0548629,31.07,-64.17
Go0548630,31.07,-64.17
Go0548631,31.07,-64.17
Go0548632,31.07,-64.17
Go0548633,31.07,-64.17
Go0548634,31.07,-64.17
Go0548635,31.07,-64.17
Go0548636,31.07,-64.17
Go0548637,31.07,-64.17
Go0548638,31.07,-64.17
Go0548639,31.07,-64.17
Go0548640,31.07,-64.17
Go0548641,31.07,-64.17
Go0548642,31.07,-64.17
Go0548643,31.07,-64.17
Go0548644,31.07,-64.17
Go0548645,31.07,-64.17
Go0548646,31.07,-64.17
Go0548647,31.07,-64.17
Go0548648,31.07,-64.17
Go0548649,31.07,-64.17
Go0548650,31.07,-64.17
Go0548651,31.07,-64.17
Go0548652,31.07,-64.17
Go0548653,31.07,-64.17
Go0548654,31.07,-64.17
Go0548655,31.07,-64.17
Go0548656,31.07,-64.17
Go0548657,31.07,-64.17
Go0548658,31.07,-64.17
Go0548659,31.07,-64.17
Go0548660,31.07,-64.17
Go0548661,31.07,-64.17
Go0548662,31.07,-64.17
Go0548663,31.07,-64.17
Go0548664,31.07,-64.17
Go0548665,31.07,-64.17
Go0548666,31.07,-64.17
Go0548667,31.07,-64.17
Go0548668,31.07,-64.17
Go0548669,31.07,-64.17
Go0548670,31.07,-64.17
Go0548671,31.07,-64.17
Go0548672,31.07,-64.17
Go0548673,31.07,-64.17
Go0548674,31.07,-64.17
Go0548675,31.07,-64.17
Go0548676,31.07,-64.17
Go0548677,31.07,-64.17
Go0548678,31.07,-64.17
Go0548679,31.07,-64.17
Go0548680,31.07,-64.17
Go0548681,31.07,-64.17
Go0548682,31.07,-64.17
Go0548683,31.07,-64.17
Go0548684,31.07,-64.17
Go0548685,31.07,-64.17
Go0548686,31.07,-64.17
Go0548687,31.07,-64.17
Go0548688,31.07,-64.17
Go0548689,31.07,-64.17
Go0548690,31.07,-64.17
Go0548691,31.07,-64.17
Go0548692,31.07,-64.17
Go0548693,31.07,-64.17
Go0548694,31.07,-64.17
Go0548695,31.07,-64.17
Go0548696,31.07,-64.17
Go0548697,31.07,-64.17
Go0548698,31.07,-64.17
Go0548699,31.07,-64.17
Go0548700,31.07,-64.17
Go0548701,31.07,-64.17
Go0548702,31.07,-64.17
Go0548703,31.07,-64.17
Go0548704,31.07,-64.17
Go0548705,31.07,-64.17
Go0548706,31.07,-64.17
Go0548707,31.07,-64.17
Go0548708,31.07,-64.17
Go0548709,31.07,-64.17
Go0548710,31.07,-64.17
Go0548711,31.07,-64.17
Go0548712,31.07,-64.17
Go0548713,31.07,-64.17
Go0548714,31.07,-64.17
Go0548715,31.07,-64.17
Go0548716,31.07,-64.17
Go0548717,31.07,-64.17
Go0548718,31.07,-64.17
Go0548719,31.07,-64.17
Go0548720,31.07,-64.17
Go0548721,31.07,-64.17
Go0548722,31.07,-64.17
Go0548723,31.07,-64.17
Go0548724,31.07,-64.17
Go0548725,31.07,-64.17
Go0548726,31.07,-64.17
Go0548727,31.07,-64.17
Go0548728,31.07,-64.17
Go0548729,31.07,-64.17
Go0548730,31.07,-64.17
Go0548731,31.07,-64.17
Go0548732,31.07,-64.17
Go0548733,31.07,-64.17
Go0548734,31.07,-64.17
Go0548735,31.07,-64.17
Go0548736,31.07,-64.17
Go0548737,31.07,-64.17
Go0548738,31.07,-64.17
Go0548739,31.07,-64.17
Go0548740,31.07,-64.17
Go0548741,31.07,-64.17
Go0548742,31.07,-64.17
Go0548743,31.07,-64.17
Go0548744,31.07,-64.17
Go0548745,31.07,-64.17
Go0548746,31.07,-64.17
Go0548747,31.07,-64.17
Go0548748,31.07,-64.17
Go0548749,31.07,-64.17
Go0548750,31.07,-64.17
Go0548751,31.07,-64.17
Go0548752,31.07,-64.17
Go0548753,31.07,-64.17
Go0548754,31.07,-64.17
Go0548755,31.07,-64.17
Go0548756,31.07,-64.17
Go0548757,31.07,-64.17
Go0548758,31.07,-64.17
Go0548759,31.07,-64.17
Go0548760,31.07,-64.17
Go0548761,31.07,-64.17
Go0548762,31.07,-64.17
Go0548763,31.07,-64.17
Go0548764,31.07,-64.17
Go0548765,31.07,-64.17
Go0548766,31.07,-64.17
Go0548767,31.07,-64.17
Go0548768,31.07,-64.17
Go0548769,31.07,-64.17
Go0548770,31.07,-64.17
Go0548771,31.07,-64.17
Go0548772,31.07,-64.17
Go0548773,31.07,-64.17
Go0548774,31.07,-64.17
Go0548775,31.07,-64.17
Go0548776,31.07,-64.17
Go0548777,31.07,-64.17
Go0548778,31.07,-64.17
Go0548779,31.07,-64.17
Go0548780,31.07,-64.17
Go0548781,31.07,-64.17
Go0548782,31.07,-64.17
Go0548783,31.07,-64.17
Go0548784,31.07,-64.17
Go0548785,31.07,-64.17
Go0548786,31.07,-64.17
Go0548787,31.07,-64.17
Go0548788,31.07,-64.17
Go0548789,31.07,-64.17
Go0548790,31.07,-64.17
Go0548791,31.07,-64.17
Go0548792,31.07,-64.17
Go0548793,31.07,-64.17
Go0548794,31.07,-64.17
Go0548795,31.07,-64.17
Go0548796,31.07,-64.17
Go0548797,31.07,-64.17
Go0548798,31.07,-64.17
Go0548799,31.07,-64.17
Go0548800,31.07,-64.17
Go0548801,31.07,-64.17
Go0548802,31.07,-64.17
Go0548803,31.07,-64.17
Go0548804,31.07,-64.17
Go0548805,31.07,-64.17
Go0548806,31.07,-64.17
Go0548807,31.07,-64.17
Go0548808,31.07,-64.17
Go0548809,31.07,-64.17
Go0548810,31.07,-64.17
Go0548811,31.07,-64.17
Go0548812,31.07,-64.17
Go0548813,31.07,-64.17
Go0548814,31.07,-64.17
Go0548815,31.07,-64.17
Go0548816,31.07,-64.17
Go0548817,31.07,-64.17
Go0548818,31.07,-64.17
Go0548819,31.07,-64.17
Go0548820,31.07,-64.17
Go0548821,31.07,-64.17
Go0548822,31.07,-64.17
Go0548823,31.07,-64.17
Go0548824,31.07,-64.17
Go0548825,31.07,-64.17
Go0548826,31.07,-64.17
Go0548827,31.07,-64.17
Go0548828,31.07,-64.17
Go0548829,31.07,-64.17
Go0548830,31.07,-64.17
Go0548831,31.07,-64.17
Go0548832,31.07,-64.17
Go0548833,31.07,-64.17
Go0548834,31.07,-64.17
Go0548835,31.07,-64.17
Go0548836,31.07,-64.17
Go0548837,31.07,-64.17
Go0548838,31.07,-64.17
Go0548839,31.07,-64.17
Go0548840,31.07,-64.17
Go0548841,31.07,-64.17
Go0548842,31.07,-64.17
Go0548843,31.07,-64.17
Go0548844,31.07,-64.17
Go0548845,31.07,-64.17
Go0548846,31.07,-64.17
Go0548847,31.07,-64.17
Go0548848,31.07,-64.17
Go0548849,31.07,-64.17
Go0548850,31.07,-64.17
Go0548851,31.07,-64.17
Go0548852,31.07,-64.17
Go0548853,31.07,-64.17
Go0548854,31.07,-64.17
Go0548855,31.07,-64.17
Go0548856,31.07,-64.17
Go0548857,31.07,-64.17
Go0548858,31.07,-64.17
Go0548859,31.07,-64.17
Go0548860,31.07,-64.17
Go0548861,31.07,-64.17
Go0548862,31.07,-64.17
Go0548863,31.07,-64.17
Go0548864,31.07,-64.17
Go0548865,31.07,-64.17
Go0548866,31.07,-64.17
Go0548867,31.07,-64.17
Go0548868,31.07,-64.17
Go0548869,31.07,-64.17
Go0548870,31.07,-64.17
Go0548871,31.07,-64.17
Go0548872,31.07,-64.17
Go0548873,31.07,-64.17
Go0548874,31.07,-64.17
Go0548875,31.07,-64.17
Go0548876,31.07,-64.17
Go0548877,31.07,-64.17
Go0548878,31.07,-64.17
Go0548879,31.07,-64.17
Go0548880,31.07,-64.17
Go0548881,31.07,-64.17
Go0548882,31.07,-64.17
Go0548883,31.07,-64.17
Go0548884,31.07,-64.17
Go0548885,31.07,-64.17
Go0548886,31.07,-64.17
Go0548887,31.07,-64.17
Go0548888,31.07,-64.17
Go0548889,31.07,-64.17
Go0548890,31.07,-64.17
Go0548891,31.07,-64.17
Go0548892,31.07,-64.17
Go0548893,31.07,-64.17
Go0548894,31.07,-64.17
Go0548895,31.07,-64.17
Go0548896,31.07,-64.17
Go0548897,31.07,-64.17
Go0548898,31.07,-64.17
Go0548899,31.07,-64.17
Go0548900,31.07,-64.17
Go0548901,31.07,-64.17
Go0548902,31.07,-64.17
Go0548903,31.07,-64.17
Go0548904,31.07,-64.17
Go0548905,31.07,-64.17
Go0548906,31.07,-64.17
Go0548907,31.07,-64.17
Go0548908,31.07,-64.17
Go0548909,31.07,-64.17
Go0548910,31.07,-64.17
Go0548911,31.07,-64.17
Go0548912,31.07,-64.17
Go0548913,31.07,-64.17
Go0548914,31.07,-64.17
Go0548915,31.07,-64.17
Go0548916,31.07,-64.17
Go0548917,31.07,-64.17
Go0548918,31.07,-64.17
Go0548919,31.07,-64.17
Go0548920,31.07,-64.17
Go0548921,31.07,-64.17
Go0548922,31.07,-64.17
Go0548923,31.07,-64.17
Go0548924,31.07,-64.17
Go0548925,31.07,-64.17
Go0548926,31.07,-64.17
Go0548927,31.07,-64.17
Go0548928,31.07,-64.17
Go0548929,31.07,-64.17
Go0548930,31.07,-64.17
Go0548931,31.07,-64.17
Go0548932,31.07,-64.17
Go0548933,31.07,-64.17
Go0548934,31.07,-64.17
Go0548935,31.07,-64.17
Go0548936,31.07,-64.17
Go0548937,31.07,-64.17
Go0548938,31.07,-64.17
Go0548939,31.07,-64.17
Go0548940,31.07,-64.17
Go0548941,31.07,-64.17
Go0548942,31.07,-64.17
Go0548943,31.07,-64.17
Go0548944,31.07,-64.17
Go0548945,31.07,-64.17
Go0548946,31.07,-64.17
Go0548947,31.07,-64.17
Go0548948,31.07,-64.17
Go0548949,31.07,-64.17
Go0548950,31.07,-64.17
Go0548951,31.07,-64.17
Go0548952,31.07,-64.17
Go0548953,31.07,-64.17
Go0548954,31.07,-64.17
Go0548955,31.07,-64.17
Go0548956,31.07,-64.17
Go0548957,31.07,-64.17
Go0548958,31.07,-64.17
Go0548959,31.07,-64.17
Go0548960,31.07,-64.17
Go0548961,31.07,-64.17
Go0548962,31.07,-64.17
Go0548963,31.07,-64.17
Go0548964,31.07,-64.17
Go0548965,31.07,-64.17
Go0548966,31.07,-64.17
Go0548967,31.07,-64.17
Go0548968,31.07,-64.17
Go0548969,31.07,-64.17
Go0548970,31.07,-64.17
Go0548971,31.07,-64.17
Go0548972,31.07,-64.17
Go0548973,31.07,-64.17
Go0548974,31.07,-64.17
Go0548975,31.07,-64.17
Go0548976,31.07,-64.17
Go0548977,31.07,-64.17
Go0548978,31.07,-64.17
Go0548979,31.07,-64.17
Go0548980,31.07,-64.17
Go0548981,31.07,-64.17
Go0548982,31.07,-64.17
Go0548983,31.07,-64.17
Go0548984,31.07,-64.17
Go0548985,31.07,-64.17
Go0548986,31.07,-64.17
Go0548987,31.07,-64.17
Go0548988,31.07,-64.17
Go0548989,31.07,-64.17
Go0548990,31.07,-64.17
Go0548991,31.07,-64.17
Go0548992,31.07,-64.17
Go0548993,31.07,-64.17
Go0548994,31.07,-64.17
Go0548995,31.07,-64.17
Go0548996,31.07,-64.17
Go0548997,31.07,-64.17
Go0548998,31.07,-64.17
Go0548999,31.07,-64.17
Go0549000,31.07,-64.17
Go0549001,31.07,-64.17
Go0549002,31.07,-64.17
Go0549003,31.07,-64.17
Go0549004,31.07,-64.17
Go0549005,31.07,-64.17
Go0549006,31.07,-64.17
Go0549007,31.07,-64.17
Go0549008,31.07,-64.17
Go0549009,31.07,-64.17
Go0549010,31.07,-64.17
Go0549011,31.07,-64.17
Go0549012,31.07,-64.17
Go0549013,31.07,-64.17
Go0549014,31.07,-64.17
Go0549015,31.07,-64.17
Go0549016,31.07,-64.17
Go0549017,31.07,-64.17
Go0549018,31.07,-64.17
Go0549019,31.07,-64.17
Go0549020,31.07,-64.17
Go0549021,31.07,-64.17
Go0549022,31.07,-64.17
Go0549023,31.07,-64.17
Go0549024,31.07,-64.17
Go0549025,31.07,-64.17
Go0549026,31.07,-64.17
Go0549027,31.07,-64.17
Go0549028,31.07,-64.17
Go0549029,31.07,-64.17
Go0549030,31.07,-64.17
Go0549031,31.07,-64.17
Go0549032,31.07,-64.17
Go0549033,31.07,-64.17
Go0549034,31.07,-64.17
Go0549035,31.07,-64.17
Go0549036,31.07,-64.17
Go0549037,31.07,-64.17
Go0549038,31.07,-64.17
Go0549039,31.07,-64.17
Go0549040,31.07,-64.17
Go0549041,31.07,-64.17
Go0549042,31.07,-64.17
Go0549043,31.07,-64.17
Go0549044,31.07,-64.17
Go0549045,31.07,-64.17
Go0549046,31.07,-64.17
Go0549047,31.07,-64.17
Go0549048,31.07,-64.17
Go0549049,31.07,-64.17
Go0549050,31.07,-64.17
Go0549051,31.07,-64.17
Go0549052,31.07,-64.17
Go0549053,31.07,-64.17
Go0549054,31.07,-64.17
Go0549055,31.07,-64.17
Go0549056,31.07,-64.17
Go0549057,31.07,-64.17
Go0549058,31.07,-64.17
Go0549059,31.07,-64.17
Go0549060,31.07,-64.17
Go0549061,31.07,-64.17
Go0549062,31.07,-64.17
Go0549063,31.07,-64.17
Go0549064,31.07,-64.17
Go0549065,31.07,-64.17
Go0549066,31.07,-64.17
Go0549067,31.07,-64.17
Go0549068,31.07,-64.17
Go0549069,31.07,-64.17
Go0549070,31.07,-64.17
Go0549071,31.07,-64.17
Go0549072,31.07,-64.17
Go0549073,31.07,-64.17
Go0549074,31.07,-64.17
Go0549075,31.07,-64.17
Go0549076,31.07,-64.17
Go0549077,31.07,-64.17
Go0549078,31.07,-64.17
Go0549079,31.07,-64.17
Go0549080,31.07,-64.17
Go0549081,31.07,-64.17
Go0549082,31.07,-64.17
Go0549083,31.07,-64.17
Go0549084,31.07,-64.17
Go0549085,31.07,-64.17
Go0549086,31.07,-64.17
Go0549087,31.07,-64.17
Go0549088,31.07,-64.17
Go0549089,31.07,-64.17
Go0549090,31.07,-64.17
Go0549091,31.07,-64.17
Go0549092,31.07,-64.17
Go0549093,31.07,-64.17
Go0549094,31.07,-64.17
Go0549095,31.07,-64.17
Go0549096,31.07,-64.17
Go0549097,31.07,-64.17
Go0549098,31.07,-64.17
Go0549099,31.07,-64.17
Go0549100,31.07,-64.17
Go0549101,31.07,-64.17
Go0549102,31.07,-64.17
Go0549103,31.07,-64.17
Go0549104,31.07,-64.17
Go0549105,31.07,-64.17
Go0549106,31.07,-64.17
Go0549107,31.07,-64.17
Go0549108,31.07,-64.17
Go0549109,31.07,-64.17
Go0549110,31.07,-64.17
Go0549111,31.07,-64.17
Go0549112,31.07,-64.17
Go0549113,31.07,-64.17
Go0549114,31.07,-64.17
Go0549115,31.07,-64.17
Go0549116,31.07,-64.17
Go0549117,31.07,-64.17
Go0549118,31.07,-64.17
Go0549119,31.07,-64.17
Go0549120,31.07,-64.17
Go0549121,31.07,-64.17
Go0549122,31.07,-64.17
Go0549123,31.07,-64.17
Go0549124,31.07,-64.17
Go0549125,31.07,-64.17
Go0549126,23.75,-158
Go0549127,23.75,-158
Go0549128,23.75,-158
Go0549129,23.75,-158
Go0549130,23.75,-158
Go0549131,23.75,-158
Go0549132,23.75,-158
Go0549133,23.75,-158
Go0549134,23.75,-158
Go0549135,23.75,-158
Go0549136,23.75,-158
Go0549137,23.75,-158
Go0549138,23.75,-158
Go0549139,23.75,-158
Go0549140,23.75,-158
Go0549141,23.75,-158
Go0549142,23.75,-158
Go0549143,23.75,-158
Go0549144,23.75,-158
Go0549145,23.75,-158
Go0549146,23.75,-158
Go0549147,23.75,-158
Go0549148,23.75,-158
Go0549149,23.75,-158
Go0549150,23.75,-158
Go0549151,23.75,-158
Go0549152,23.75,-158
Go0549153,23.75,-158
Go0549154,23.75,-158
Go0549155,23.75,-158
Go0549156,23.75,-158
Go0549157,23.75,-158
Go0549158,23.75,-158
Go0549159,23.75,-158
Go0549160,23.75,-158
Go0549161,23.75,-158
Go0549162,23.75,-158
Go0549163,23.75,-158
Go0549164,23.75,-158
Go0549165,23.75,-158
Go0549166,23.75,-158
Go0549167,23.75,-158
Go0549168,23.75,-158
Go0549169,23.75,-158
Go0549170,23.75,-158
Go0549171,23.75,-158
Go0549172,23.75,-158
Go0549173,23.75,-158
Go0549174,23.75,-158
Go0549175,23.75,-158
Go0549176,23.75,-158
Go0549177,23.75,-158
Go0549178,23.75,-158
Go0549179,23.75,-158
Go0549180,23.75,-158
Go0549181,23.75,-158
Go0549182,23.75,-158
Go0549183,23.75,-158
Go0549184,23.75,-158
Go0549185,23.75,-158
Go0549186,23.75,-158
Go0549187,23.75,-158
Go0549188,23.75,-158
Go0549189,23.75,-158
Go0549190,23.75,-158
Go0549191,23.75,-158
Go0549192,23.75,-158
Go0549193,23.75,-158
Go0549194,23.75,-158
Go0549195,23.75,-158
Go0549196,23.75,-158
Go0549197,23.75,-158
Go0549198,23.75,-158
Go0549199,23.75,-158
Go0549200,23.75,-158
Go0549201,23.75,-158
Go0549202,23.75,-158
Go0549203,23.75,-158
Go0549204,23.75,-158
Go0549205,23.75,-158
Go0549206,23.75,-158
Go0549207,23.75,-158
Go0549208,23.75,-158
Go0549209,23.75,-158
Go0549210,23.75,-158
Go0549211,23.75,-158
Go0549212,23.75,-158
Go0549213,23.75,-158
Go0549214,23.75,-158
Go0549215,23.75,-158
Go0549216,23.75,-158
Go0549217,23.75,-158
Go0549218,23.75,-158
Go0549219,23.75,-158
Go0549220,23.75,-158
Go0549221,23.75,-158
Go0549222,23.75,-158
Go0549223,23.75,-158
Go0549224,23.75,-158
Go0549225,23.75,-158
Go0549226,23.75,-158
Go0549227,23.75,-158
Go0549228,23.75,-158
Go0549229,23.75,-158
Go0549230,23.75,-158
Go0549231,23.75,-158
Go0549232,23.75,-158
Go0549233,23.75,-158
Go0549234,23.75,-158
Go0549235,23.75,-158
Go0549236,23.75,-158
Go0549237,23.75,-158
Go0549238,23.75,-158
Go0549239,23.75,-158
Go0549240,23.75,-158
Go0549241,23.75,-158
Go0549242,23.75,-158
Go0549243,23.75,-158
Go0549244,23.75,-158
Go0549245,23.75,-158
Go0549246,23.75,-158
Go0549247,23.75,-158
Go0549248,23.75,-158
Go0549249,23.75,-158
Go0549250,23.75,-158
Go0549251,23.75,-158
Go0549252,23.75,-158
Go0549253,23.75,-158
Go0549254,23.75,-158
Go0549255,23.75,-158
Go0549256,23.75,-158
Go0549257,23.75,-158
Go0549258,23.75,-158
Go0549259,23.75,-158
Go0549260,23.75,-158
Go0549261,23.75,-158
Go0549262,23.75,-158
Go0549263,23.75,-158
Go0549264,23.75,-158
Go0549265,23.75,-158
Go0549266,23.75,-158
Go0549267,23.75,-158
Go0549268,23.75,-158
Go0549269,23.75,-158
Go0549270,23.75,-158
Go0549271,23.75,-158
Go0549272,23.75,-158
Go0549273,23.75,-158
Go0549274,23.75,-158
Go0549275,23.75,-158
Go0549276,23.75,-158
Go0549277,23.75,-158
Go0549278,23.75,-158
Go0549279,23.75,-158
Go0549280,23.75,-158
Go0549281,23.75,-158
Go0549282,23.75,-158
Go0549283,23.75,-158
Go0549284,23.75,-158
Go0549285,23.75,-158
Go0549286,23.75,-158
Go0549287,36.2,-53.31
Go0549288,36.2,-53.31
Go0549289,36.2,-53.31
Go0549290,36.2,-53.31
Go0549291,36.2,-53.31
Go0549292,36.2,-53.31
Go0549293,36.2,-53.31
Go0549294,36.2,-53.31
Go0549295,36.2,-53.31
Go0549296,36.2,-53.31
Go0549297,36.2,-53.31
Go0549298,36.2,-53.31
Go0549299,36.2,-53.31
Go0549300,36.2,-53.31
Go0549301,36.2,-53.31
Go0549302,36.2,-53.31
Go0549303,36.2,-53.31
Go0549304,36.2,-53.31
Go0549305,36.2,-53.31
Go0549306,36.2,-53.31
Go0549307,36.2,-53.31
Go0549308,36.2,-53.31
Go0549309,36.2,-53.31
Go0549310,36.2,-53.31
Go0549311,36.2,-53.31
Go0549312,36.2,-53.31
Go0549313,36.2,-53.31
Go0549314,36.2,-53.31
Go0549315,36.2,-53.31
Go0549316,36.2,-53.31
Go0549317,36.2,-53.31
Go0549318,36.2,-53.31
Go0549319,36.2,-53.31
Go0549320,36.2,-53.31
Go0549321,36.2,-53.31
Go0549322,36.2,-53.31
Go0549323,36.2,-53.31
Go0549324,36.2,-53.31
Go0549325,36.2,-53.31
Go0549326,36.2,-53.31
Go0549327,36.2,-53.31
Go0549328,36.2,-53.31
Go0549329,36.2,-53.31
Go0549330,36.2,-53.31
Go0549331,36.2,-53.31
Go0549332,36.2,-53.31
Go0549333,36.2,-53.31
Go0549334,36.2,-53.31
Go0549335,36.2,-53.31
Go0549336,36.2,-53.31
Go0549337,36.2,-53.31
Go0549338,36.2,-53.31
Go0549339,36.2,-53.31
Go0549340,36.2,-53.31
Go0549341,36.2,-53.31
Go0549342,36.2,-53.31
Go0549343,36.2,-53.31
Go0549344,36.2,-53.31
Go0549345,36.2,-53.31
